video_id,title,publishedAt,viewCount,likeCount
FvqTUfYchlw,Python Tutorial: Exploratory data analysis,2020-03-30T23:39:40Z,143,1
UV7breDO7ok,Python Tutorial: Visual exploratory data analysis,2020-03-30T23:37:39Z,145,1
A69vqn4ej9Q,Python Tutorial: Diagnose data for cleaning,2020-03-30T23:34:17Z,242,7
3mHhq_sdWc0,Python Tutorial: Text Munging with regular expressions,2020-03-30T04:55:50Z,242,1
tQNutPJgXvQ,Python Tutorial: Creating a personality,2020-03-30T04:54:01Z,330,4
0Czwsywghuo,Python Tutorial: Introduction to Conversational Software,2020-03-30T04:52:04Z,152,1
AcA_uov0BbE,R Tutorial: Visualizing subsets,2020-03-30T04:46:42Z,263,1
gBSkv6EmoZY,R Tutorial: Adding more detail to summaries,2020-03-30T04:44:41Z,78,2
3qOY56LkGMw,R Tutorial: Visualizing summaries,2020-03-30T04:42:56Z,99,0
78yGcstrQJQ,Python Tutorial: Python for MATLAB Users | Intro,2020-03-30T04:23:49Z,1361,10
X-ptGOFwckA,Python Tutorial: Arrays & plotting,2020-03-30T04:21:45Z,2647,17
6w68BnKSt44,Python Tutorial: Methods and packages,2020-03-30T04:20:09Z,153,1
BV3nGjEz34c,R Tutorial: Model Assessment,2020-03-30T04:02:55Z,290,1
1pufxnO-ouY,R Tutorial: Model Specification,2020-03-30T04:01:17Z,914,8
H_DAVsHckCs,R Tutorial: Model Analysis,2020-03-30T03:59:44Z,125,3
ImiEKaEBvjE,SQL Tutorial: CASE WHEN with aggregate functions,2020-03-30T01:13:51Z,24119,255
FT9SQVsbmGE,SQL Tutorial: Intermediate SQL | Intro,2020-03-30T01:13:36Z,1502,14
fRpA3UAv9qg,SQL Tutorial: In CASE things get more complex,2020-03-30T01:13:15Z,240,9
M97uxOsy8y4,Python Tutorial: Modifying flat file imports,2020-03-30T00:58:00Z,158,2
g0uRsoT2g6s,Python Tutorial: Introduction to flat files,2020-03-30T00:55:50Z,1062,7
ieUHQzSrpUI,Python Tutorial: Handling errors and missing data,2020-03-30T00:53:47Z,2055,12
cF0UJPjcdqQ,Python Tutorial: Let's build a word cloud!,2020-03-30T00:48:27Z,2253,15
5CBDoqMswK0,Python Tutorial: Sentiment analysis types and approaches,2020-03-30T00:46:30Z,10052,108
7O0E8NPam3g,Python Tutorial: Sentiment Analysis in Python | Intro,2020-03-30T00:43:55Z,278,5
nmk_NU9FGPM,Python Tutorial: Geometries and shapefiles,2020-03-30T00:39:01Z,6796,53
l_svjcKY-z0,Python Tutorial: Scatterplots over polygons,2020-03-30T00:36:54Z,253,1
Fi6WkG_jOSk,Python Tutorial: Visualizing Geospatial Data in Python | Intro,2020-03-30T00:34:40Z,1143,7
RrY4Yl8ecyU,R Tutorial: Linear response models,2020-03-28T13:28:22Z,620,6
DcsS9bEb86c,R Tutorial: Nonlinear response models,2020-03-28T13:26:12Z,347,6
EIBwL1PV0fA,R Tutorial: Fundamentals of market response models,2020-03-28T13:25:54Z,1704,6
KJvi-rPqykk,Python Tutorial: Conventions and PEP 8,2020-03-28T13:12:17Z,1910,10
z6rT7ua7OnM,"Python Tutorial: Python, data science, & software engineering",2020-03-28T13:09:32Z,157,3
74BxJFsjosQ,Python Tutorial: Introduction to packages & documentation,2020-03-28T13:06:39Z,416,3
4fnkq64ag2w,R Tutorial: Optional directories,2020-03-28T12:58:42Z,42,0
YglgnR9Pmck,R Tutorial: Introduction to package building,2020-03-28T12:56:24Z,1105,13
7Is5k4waJNA,R Tutorial: Description and Namespace files,2020-03-28T12:56:13Z,797,4
xcYO-_Hmtf8,R Tutorial: Optimizing R Code with Rcpp | Intro,2020-03-28T10:05:13Z,2989,19
WKWWBf4Sc1U,R Tutorial: Inline functions with cppFunction,2020-03-28T10:04:57Z,175,0
ufIMj3nPp-0,R Tutorial: Debugging,2020-03-28T09:55:58Z,608,0
LrQcyFNpz94,R Tutorial: Filtering rows in a data.table,2020-03-28T09:35:33Z,8457,12
iUOuApZxTB0,R Tutorial: Helpers for filtering,2020-03-28T09:35:26Z,86,1
jyKV1Dj3PMY,R Tutorial: Data Manipulation with data.table in R | Intro,2020-03-28T09:35:17Z,2455,6
5BJClvpI8Po,Python Tutorial: Timeseries kinds and applications,2020-03-28T09:22:18Z,120,3
e2QA9HxPmlM,Python Tutorial: Machine learning basics,2020-03-28T09:22:03Z,259,3
Rqq7ZUgVk20,Python Tutorial: Machine learning and time series data,2020-03-28T09:21:54Z,448,4
aBo6rngw1tU,R Tutorial: Getting started with caret,2020-03-28T09:00:04Z,7691,51
GtZWY55UhFA,R Tutorial: Making predictions using machine learning,2020-03-28T08:59:44Z,1766,10
BNXP42DQm4s,R Tutorial: Training a model with resampling,2020-03-28T08:59:10Z,1416,17
sL9ckqWQEl4,R Tutorial : Subsetting lists,2020-03-26T03:00:59Z,1279,6
9sjfskMl8aA,R Tutorial : The power of iteration,2020-03-26T02:58:48Z,1539,7
n-VLIAdv9GU,R Tutorial : The many flavors of map(),2020-03-26T02:56:38Z,260,2
FmHM6izMbmk,R Tutorial : Features of your measure: Correlations and reliability,2020-03-26T02:42:37Z,980,8
l1y1HweLpE8,R Tutorial : Overview of the Measure Development Process,2020-03-26T02:40:32Z,70,0
dvNdyOKuUzs,R Tutorial : Introduction to EFA,2020-03-26T02:35:55Z,251,0
VDOYmuczzh0,R Tutorial : Getting financial data,2020-03-25T05:44:11Z,187,5
NryBX6U-6bE,R Tutorial : Adding indicators to financial data,2020-03-25T05:42:37Z,77,1
FteL7zta_Z4,R Tutorial : Why do people trade?,2020-03-25T05:36:26Z,245,3
bMpbZUdcut8,R Tutorial : Pitfalls of Trading System Development,2020-03-25T05:33:51Z,68,3
Guwx5wQ6ZeE,R Tutorial : Stationary Time Series: ARMA,2020-03-25T05:00:34Z,1602,12
VeZQhM3kkgw,R Tutorial : Stationarity and Nonstationarity,2020-03-25T04:59:33Z,11131,146
PsXYP7-MUtY,R Tutorial : ARIMA Models in R,2020-03-25T04:57:20Z,1925,17
WjdpbO3s-sQ,Python Tutorial : Skewness and Kurtosis,2020-03-25T04:30:28Z,12314,112
YjqB3BmSRak,"Python Tutorial : Mean, Variance, and Normal Distributions",2020-03-25T04:27:41Z,2905,22
CAf9AEWarAM,Python Tutorial : Financial Returns,2020-03-25T04:22:45Z,396,8
wDWHvk0XPjY,R Tutorial: Data Synthesis,2020-03-25T02:49:57Z,1129,12
xGvwBMOW4t4,R Tutorial: Intro to Anonymization (II),2020-03-25T02:49:35Z,384,4
xA2vaUdvxNY,R Tutorial: Intro to Anonymization (I),2020-03-25T02:46:37Z,1269,6
pJM6xxl8XWY,SQL Tutorial : Finding and Resolving Missing Data,2020-03-24T14:51:48Z,6440,33
G46GIIRbO-g,SQL Tutorial : Binning Data with Case,2020-03-24T14:49:30Z,1222,8
NR26d9XotZo,SQL Server Tutorial : Intermediate SQL Server,2020-03-24T14:47:20Z,240,0
dVqYhcthaIs,SQL Tutorial : Exploring our data,2020-03-24T14:36:26Z,643,5
avE8BDrl_j0,SQL Tutorial : The Olympics dataset,2020-03-24T14:33:15Z,1042,5
A40Gx8a2hNo,SQL Tutorial : Reporting in SQL,2020-03-24T14:30:29Z,4214,36
miJfvR_uMws,SQL Tutorial : Why is profit important?,2020-03-24T03:53:23Z,831,5
fN2zDE-1p2Q,SQL Tutorial : Cost and Common Table Expressions (CTEs),2020-03-24T03:49:48Z,281,4
usktHvWmotM,SQL Tutorial : Analyzing Business Data in SQL,2020-03-24T03:45:45Z,408,3
RnyVmuHDFjE,R Tutorial : The approximation shortcut,2020-03-24T03:35:46Z,584,3
eN0KSWCP3Xw,R Tutorial : Interpreting a Confidence Interval,2020-03-24T03:32:19Z,1573,9
NzLOWZ5XB6A,R Tutorial : The General Social Survey,2020-03-24T03:25:03Z,1333,13
Mx5KMJJsVxM,PySpark Tutorial : Uses for Recommendation Engines,2020-03-23T05:46:28Z,196,2
C7_K4_tlOIw,PySpark Tutorial : Recommendation Engine Types and Data Types,2020-03-23T05:43:49Z,414,3
pwuMS9OrUA8,PySpark Tutorial : Why learn how to build recommendation engines?,2020-03-23T05:39:43Z,115,2
Hs4RHcpTcjw,R Tutorial : Converting scripts into functions,2020-03-23T04:23:29Z,1954,8
avgXfmtp_Jk,R Tutorial : Y kant I reed ur code?,2020-03-23T04:17:44Z,70,3
mMbgN7OTPzE,R Tutorial : Why you should use functions,2020-03-23T04:13:40Z,207,3
sfMiZrbJ-1w,Python Tutorial : Transforming DataFrames,2020-03-23T03:44:49Z,747,3
nX5pQGCQGEg,Python Tutorial : Filtering DataFrames,2020-03-23T03:43:19Z,254,1
2vFu4YtzfgE,Python Tutorial : Slicing DataFrames,2020-03-23T03:38:39Z,7147,87
XKFRFDgA7ZY,Python Tutorial : Indexing DataFrames,2020-03-23T03:33:57Z,1740,17
5jb94D0vBIg,Python Tutorial : Deeper networks,2020-03-23T03:12:07Z,155,1
mQJhylutE3Y,Python Tutorial : Activation  functions,2020-03-23T03:09:35Z,247,2
IpUmfv_WfU0,Python Tutorial : Forward propagation,2020-03-23T03:06:55Z,2683,22
STFf1fzG0gE,Python Tutorial : Introduction to Deep Learning in Python,2020-03-23T03:02:12Z,1857,23
1OBKnGfwIjI,Python Tutorial : How do  we  measure  success?,2020-03-23T02:41:18Z,46,0
wpxwkNJ9zsA,Python Tutorial : Exploring the data,2020-03-23T02:39:17Z,39,1
jpfYHJh0WFU,Python Tutorial : School Budgeting with Machine Learning in Python,2020-03-23T02:37:26Z,363,3
gvpYUy-W-Js,Python Tutorial : Looking  at the datatypes,2020-03-23T02:35:34Z,160,3
vcmN5SA3rlM,Python Tutorial : Sets for unordered and unique data,2020-03-23T02:10:57Z,323,4
U1cl26tYaFM,Python Tutorial : Meet the Tuples,2020-03-23T02:10:05Z,1794,7
Dal_R3syVfg,Python Tutorial : Data Types for Data Science in Python,2020-03-23T02:07:16Z,112,3
Au-JDGmVYPQ,Spreadsheets Tutorial: Defining error and uncertainty,2020-03-22T11:16:22Z,130,4
RAiLPI1iFUM,Spreadsheets Tutorial: IF functions,2020-03-22T11:16:03Z,101,1
EVpLUm4CpN0,Spreadsheets Tutorial: Correlation,2020-03-22T11:15:44Z,102,1
a5oO48cYQvY,Python Tutorial: Understanding test result report,2020-03-22T10:59:46Z,789,6
_ZiHq3fJfIE,Python Tutorial: Write a simple unit test using pytest,2020-03-22T10:59:25Z,12879,102
zSQH94c1-jI,Python Tutorial: Why unit test?,2020-03-22T10:59:08Z,165,0
-WfIzoSLlS4,Python Tutorial: More benefits and test types,2020-03-22T10:58:48Z,59,1
YdpGQVjWjEg,Python Tutorial: What is Keras?,2020-03-22T10:43:18Z,2761,28
lZ2nib47eA8,Python Tutorial: Your first neural network,2020-03-22T10:42:55Z,3001,32
sUzD4uHHG4s,Python Tutorial: Surviving a meteor strike,2020-03-22T10:42:34Z,107,4
V3sa01sgcLU,SQL Tutorial: Subqueries and common table expressions (cte),2020-03-21T12:51:06Z,8112,65
Ymfbe0RXmQE,SQL Tutorial: Working with temporary tables,2020-03-21T12:50:44Z,10433,78
lrIouRPy7fY,SQL Tutorial: All about joins,2020-03-21T12:50:29Z,292,5
04sw3gAwGTE,Python Tutorial: Introducing Hyperparameters,2020-03-21T12:38:23Z,103,5
bm4ylcaaOd4,Python Tutorial: Setting & Analyzing Hyperparameter Values,2020-03-21T12:38:02Z,145,2
KFost_u85YI,Python Tutorial: Hyperparameter tuning in python | Intro,2020-03-21T12:37:45Z,125,3
hr5UKuBew-0,R Tutorial: Useful get_map() and ggmap() options,2020-03-21T12:23:34Z,5234,25
F7U-nJj9yUg,R Tutorial: Introduction to spatial data,2020-03-21T12:23:16Z,7097,71
nVr4BC0C_oQ,R Tutorial: Common types of spatial data,2020-03-21T12:22:58Z,614,3
0aNOHGqptBQ,R Tutorial: String Manipulation with stringr in R | Intro,2020-03-21T12:15:07Z,849,5
F7YsX6-7erI,R Tutorial: Putting strings together,2020-03-21T12:14:46Z,102,1
8hsKo4hPtsc,R Tutorial: Turning numbers into strings,2020-03-21T12:14:14Z,622,0
oJ1i2c1KxKk,Python Tutorial: Keras input and dense layers,2020-03-21T12:02:37Z,26082,173
m5UjSQYqGf0,Python Tutorial: Keras models,2020-03-21T12:02:09Z,634,9
08-ml-TGLLY,Python Tutorial: Fit and evaluate a model,2020-03-21T12:01:46Z,4776,33
qygm29zQTGY,"R Tutorial: What is Single Cell RNA-Seq, and why is it useful?",2020-03-21T11:47:45Z,25587,223
Ty6YoFcR0wg,R Tutorial: Typical workflow,2020-03-21T11:47:23Z,150,2
4sjKlMUuIk0,"R Tutorial: Load, create, and access single-cell datasets in R",2020-03-21T11:47:00Z,2386,21
vAD2fgG8Ixk,R Tutorial: Machine Learning: What's the challenge?,2020-03-21T11:32:23Z,73,1
RNHQjiJpQwY,R Tutorial: Supervised vs. Unsupervised,2020-03-21T11:32:03Z,430,3
UE_mfS6G6y4,"R Tutorial: Classification, Regression, Clustering",2020-03-21T11:31:42Z,1529,16
_5tHn4I714I,Python Tutorial: Using the distribution plot,2020-03-21T11:22:48Z,720,1
tj85keZczlA,Python Tutorial: Introduction to Seaborn,2020-03-21T11:22:28Z,2404,19
i1RKTUaJlDY,Python Tutorial: Regression Plots in Seaborn,2020-03-21T11:22:04Z,2455,16
qsAIpUArHJ4,R Tutorial: Foundations of Inference in R | Intro,2020-03-21T11:12:15Z,341,1
U_dfFkFqOs0,R Tutorial: Randomized distributions,2020-03-21T11:11:54Z,259,0
Ze_UdschhGs,R Tutorial: Using the randomization distribution,2020-03-21T11:11:33Z,640,0
rNCHCumLe6s,R Tutorial: Foundations of Inference in R | Study conclusions,2020-03-21T11:11:17Z,80,0
-AJfqABXJsE,R Tutorial: Know your data,2020-03-21T10:58:53Z,426,7
N9yeF0Gm-RY,R Tutorial: Import your data,2020-03-21T10:58:10Z,1983,1
J6ly-bGMTHE,R Tutorial: Count With Your Data,2020-03-21T10:57:47Z,23526,109
qEKpg18h4mw,SQL Tutorial: INNER JOIN via USING,2020-03-20T07:03:44Z,644,9
FqG-TbqjaTs,SQL Tutorial: Joining Data in SQL | Intro,2020-03-20T07:03:21Z,517,4
sC6XTwOxOxI,"SQL Tutorial: Self-ish joins, just in CASE",2020-03-20T07:03:00Z,315,8
RDSEePMYxUk,R Tutorial: Probability Puzzles in R | Intro,2020-03-20T06:43:13Z,591,4
0akAx0nyhrc,R Tutorial: Monty Hall,2020-03-20T06:42:52Z,1751,9
VOZH6rtrRjE,R Tutorial: The Birthday Problem,2020-03-20T06:42:26Z,2955,16
oROglqj_vh0,"R Tutorial: Foundations of ""tidy"" machine learning",2020-03-20T04:40:07Z,295,1
g_dhNS1vmhk,R Tutorial: The map family of functions,2020-03-20T04:39:49Z,4404,42
HDC_CFQaiOk,R Tutorial: Tidy your models with broom,2020-03-20T04:38:44Z,1674,26
85XaciPBCkw,Python Tutorial: t-SNE visualization of high-dimensional data,2020-03-20T03:29:59Z,20107,217
i5xFuu3EakM,Python Tutorial: Dimensionality Reduction in Python | Intro,2020-03-20T03:29:37Z,1370,11
pr5LXi4U10c,Python Tutorial: Feature selection vs feature extraction,2020-03-20T03:29:20Z,14109,126
PB_REEGKNsQ,R Tutorial: Exploring the data,2020-03-19T11:03:43Z,141,2
_tDrYNRoxOY,R Tutorial: Human Resources Analytics: Predicting Employee Churn in R | Intro,2020-03-19T11:03:18Z,1166,8
BKVTSA4z3T4,R Tutorial: HR data architecture,2020-03-19T11:02:49Z,186,2
0wtFOmyUdP0,SQL Tutorial: Filtering and ordering,2020-03-19T04:16:06Z,348,4
cCWUNMSnX2s,SQL Tutorial: Introduction to data driven decision making,2020-03-19T04:14:01Z,626,1
MP4fCKRYt_8,SQL Tutorial: Aggregations - summarizing data,2020-03-19T01:01:21Z,882,12
9LQTrpniTjQ,Python Tutorial: Understanding sequential models,2020-03-18T15:38:41Z,8192,62
DDYpp1Pu-zE,Python Tutorial: Encoder decoder architecture,2020-03-18T15:37:43Z,5388,39
dwZCzKbTNlY,Python Tutorial: Introduction to machine translation,2020-03-18T15:36:41Z,1891,20
2M2_YWYTDmM,R Tutorial : Hypothesis Testing,2020-03-16T08:39:48Z,16517,72
w9voypAT1vs,R Tutorial : Experimental Design in R,2020-03-16T08:38:51Z,7264,39
p3K9f4gDs7M,R Tutorial : The survival function,2020-03-16T08:18:18Z,3445,31
0GhVFSHH4qg,R Tutorial : Why do we need special methods for time-to-event data?,2020-03-16T08:15:29Z,309,3
pwciQzcdFV0,R Tutorial : Survival Analysis / Time-to-Event Analysis in R,2020-03-16T08:12:15Z,6359,31
9-UF9uBaqWY,R Tutorial: Differential expression data,2020-03-16T01:07:54Z,1157,8
I-qYTakJYPc,R Tutorial: Differential expression analysis,2020-03-16T01:07:34Z,7571,38
Hg1abiNlPE4,R Tutorial: The limma package,2020-03-16T01:07:12Z,14154,106
4XFwl0m4yCI,R Tutorial: The ExpressionSet class,2020-03-16T01:06:50Z,2292,21
jeniUhz0mKE,Python Tutorial: Creating a DatetimeIndex,2020-03-16T00:39:49Z,5537,65
NEsgHxl-NX0,Python Tutorial: Stanford Open Policing Project dataset,2020-03-16T00:39:28Z,1272,6
peG9CmHf3wY,Python Tutorial: Using proper data types,2020-03-16T00:39:11Z,65,1
eeC_kYxVlgg,Python Tutorial: Additional glyphs,2020-03-15T09:13:46Z,228,2
l4bNAgE_cGo,Python Tutorial: Data formats,2020-03-15T09:13:39Z,197,4
q64iiFepBcU,Python Tutorial: Customizing glyphs,2020-03-15T09:13:00Z,448,3
vGX0TtzrWE8,Python Tutorial: Plotting with glyphs,2020-03-15T09:11:53Z,711,5
UK_Zz0tTVcI,SQL Tutorial: Introduction to SQL,2020-03-15T08:49:33Z,514,1
pvSzUFKpprU,R Tutorial: Mean vector and variance-covariance matrix,2020-03-15T07:20:10Z,16308,74
qb48lmfGu2k,R Tutorial: Plotting multivariate data,2020-03-15T07:19:35Z,6049,21
9GuhBlyAgQk,R Tutorial: Reading multivariate data,2020-03-15T07:18:33Z,709,7
rf-cSBtSBEk,R Tutorial: Analyzing volatility,2020-03-15T01:50:37Z,4941,29
KJA6blV5exg,R Tutorial: The GARCH equation for volatility prediction,2020-03-15T01:50:14Z,5073,34
i4or7Zla1iU,R Tutorial: The rugarch package,2020-03-15T01:49:56Z,5413,60
slcVq_3x5-s,Python Tutorial: Dates in Python,2020-03-15T00:16:36Z,1667,7
5NsllNZBMyM,Python Tutorial: Turning dates into strings,2020-03-15T00:16:10Z,986,11
IL99-R2M3bM,Python Tutorial: Math with dates,2020-03-15T00:15:52Z,425,7
F0GH_Xb44Kc,R Tutorial: Introduction to Quandl,2020-03-14T23:58:58Z,642,8
_GJz7f7xpk4,R Tutorial: Importing and Managing Financial Data in R | Intro,2020-03-14T23:58:44Z,1990,12
c1wKLDt2l-c,R Tutorial: Find and download data from internet sources,2020-03-14T23:58:26Z,1347,11
40VoV32GETs,R Tutorial: The modeling problem for explanation,2020-03-14T18:42:58Z,72,1
9PYsEJEpjlc,R Tutorial: Background on modeling for explanation,2020-03-14T18:42:58Z,76,2
rabqHPvlADw,R Tutorial: Background on modeling for prediction,2020-03-14T18:29:31Z,69,2
TgeWpy0UgV0,R Tutorial: The modeling problem for prediction,2020-03-14T18:29:00Z,388,1
9N6lMouskEs,R Tutorial: Joining Data with data.table in R | Intro,2020-03-14T18:05:16Z,949,4
s9Edd35AkSI,R Tutorial: The merge function,2020-03-14T18:04:51Z,3429,28
PTUMTBsfOTs,R Tutorial: Left and right joins,2020-03-14T18:04:18Z,2674,10
brBjCfXnaRg,SQL Tutorial: Improving Query Performance in SQL Server | Intro,2020-03-14T17:52:48Z,269,2
h6hSGHZTj0Y,SQL Tutorial: Aliasing,2020-03-14T17:52:18Z,949,5
3lkNWVJMZlc,SQL Tutorial: Query order,2020-03-14T17:51:40Z,208,1
sgVbUtOTRPM,R Tutorial : Matrix-Matrix Calculations,2020-03-14T14:23:19Z,591,2
8v9KQqokKVc,R Tutorial : Matrix-Vector Operations,2020-03-14T14:22:56Z,1269,3
NrpG0AexIEs,R Tutorial : Linear Algebra for Data Science in R,2020-03-14T14:07:37Z,1844,20
dwbWzyrSqeA,R Tutorial : White noise,2020-03-14T13:44:44Z,5399,63
rPrJ7sSbTqM,"R Tutorial : Trends, seasonality and cyclicity",2020-03-14T13:41:43Z,13158,139
8exF8g2oz3k,R Tutorial : Welcome to Forecasting Using R,2020-03-14T13:38:55Z,5587,41
j-nNaASyHxg,R Tutorial : Further testing (Spatial Statistics in R),2020-03-14T13:31:39Z,736,16
n5GMpwDcoCE,R Tutorial : Simulation and testing with spatstat,2020-03-14T13:26:37Z,1893,23
2ux-dD1x-YY,R Tutorial : Problems in spatial statistics,2020-03-14T13:21:28Z,204,3
tCHSQdAvV0c,Spreadsheets Tutorial : Build a cash flow model,2020-03-14T13:06:20Z,1870,9
19408XmYHfc,Spreadsheets Tutorial : Continuing simple models with balance sheets,2020-03-14T13:03:43Z,53,0
sgJEFjDBrqA,Spreadsheets Tutorial : Financial Modeling in Spreadsheets,2020-03-14T13:00:35Z,114,1
0wS02uKKq2k,R Tutorial : Network visualization,2020-03-14T12:40:28Z,4067,18
KLLSh8mzv1I,R Tutorial : Network Attributes,2020-03-14T12:36:36Z,2590,26
taP2GGs1WPY,R Tutorial : What are social networks?,2020-03-14T12:34:49Z,338,2
1dW8nE1gOOA,SQL Tutorial: Formatting dates for reporting,2020-03-14T12:18:43Z,331,9
VeXRrDt2kbk,SQL Tutorial: Time Series Analysis in SQL Server | Building dates,2020-03-14T12:14:52Z,1844,10
TBYCiUKNwJ0,SQL Tutorial: Working with calendar tables,2020-03-14T12:14:32Z,6014,36
3EY-EEgXXmA,Python Tutorial: Analyzing Twitter data,2020-03-14T12:02:21Z,1296,8
1ieJc3LIzoM,Python Tutorial: Collecting data through the Twitter API,2020-03-14T12:01:50Z,11665,71
qrruEhHqwqY,Python Tutorial: Understanding Twitter JSON,2020-03-14T12:01:24Z,3592,27
s1RQqinTGXs,Spreadsheets Tutorial: Financial Analytics in Spreadsheets | Intro and first metrics,2020-03-14T11:50:09Z,154,1
kvwZDdUPKKQ,Spreadsheets Tutorial: Visualizing the price evolution,2020-03-14T11:49:56Z,68,1
_OYcMlfBrOE,Spreadsheets Tutorial: Identifying dates with unusual prices,2020-03-14T11:45:29Z,31,0
A_B112rW_nE,R Tutorial: What is Object-Oriented Programming?,2020-03-14T11:15:42Z,2663,29
kdIK3MvAWOI,R Tutorial: Assigning Classes,2020-03-14T11:13:18Z,927,7
8y_4ruOH--0,R Tutorial: The Nine Systems,2020-03-14T11:12:29Z,38,0
ngFB-Nk5rGI,R Tutorial: How does R Distinguish Variables?,2020-03-14T11:05:07Z,77,0
JiRWUGEK5KU,R Tutorial: Classification with Nearest Neighbors,2020-03-14T10:57:36Z,875,1
34h0w1LnSyo,R Tutorial: Data preparation for kNN,2020-03-14T10:56:15Z,2393,15
9NqOQE6ves0,R Tutorial: What about the 'k' in kNN?,2020-03-14T10:35:07Z,2296,19
W6-8L3eRzeM,R Tutorial: Generating a linearly separable dataset,2020-03-14T10:11:52Z,1333,8
hPOq5HIkUWE,R Tutorial: Sugar content of soft drinks,2020-03-14T10:07:51Z,113,0
GTibDCAVciE,Python Tutorial : Linear decision boundaries,2020-03-14T02:47:54Z,4461,37
W12BAc55mg4,Python Tutorial : Applying logistic regression and SVM,2020-03-14T02:46:08Z,755,5
JhXrPpjPRTo,Python Tutorial : Linear Classifiers in Python,2020-03-14T02:44:51Z,1441,11
zMBQHH27VOM,Python Tutorial : Variables and Types,2020-03-13T15:52:12Z,1803,15
isbq4OusYv8,Python Tutorial : Hello Python!,2020-03-13T15:42:41Z,1596,17
8AmV4Q5pyEA,Python Tutorial : Calculating KPIs - a practical example,2020-03-13T15:15:28Z,2310,18
lMXVRSNxQN8,Python Tutorial : Exploratory analysis of KPIs,2020-03-13T15:10:33Z,1141,10
EgUyeOTPq-A,Python Tutorial : Identifying and understanding KPIs,2020-03-13T15:07:16Z,751,6
uBNV_QGeBBQ,Python Tutorial : Customer Analytics and A/B Testing in Python,2020-03-13T15:01:23Z,4307,29
b3LSXQRtuGI,R Tutorial : Components of process data,2020-03-13T14:48:45Z,299,1
h6y3Y9kRfto,R Tutorial : Activities as cornerstones of processes,2020-03-13T14:42:36Z,93,1
EBmO-RYxVG8,R Tutorial : Introduction to Process Analytics,2020-03-13T14:36:34Z,1044,6
lMaryTY6ngM,Python Tutorial : Basics of PuLP modeling,2020-03-13T07:53:20Z,9821,90
SIAmHsb6jLU,Python Tutorial : Using lpSum,2020-03-13T07:47:30Z,1911,20
Mma2LTkzVro,Python Tutorial : Basics of optimization,2020-03-13T07:44:41Z,2488,24
X0TFRK8QZO0,R Tutorial : Differential Gene Expression Overview,2020-03-13T07:34:45Z,14170,86
ZNww8OAlOPo,R Tutorial : RNA-Seq Workflow,2020-03-13T07:31:27Z,14485,102
MAyQDebPhq8,R Tutorial : Introduction to RNA-Seq,2020-03-13T07:25:23Z,1842,13
72hcAUpaBMs,R Tutorial : Basic statistical analysis,2020-03-13T06:33:09Z,840,8
73RePx4Kalg,R Tutorial : Types of data and endpoints,2020-03-13T06:29:00Z,314,4
IwwMQOVQwzs,R Tutorial : Designing and Analyzing Clinical Trials in R,2020-03-13T06:22:27Z,1964,16
ikcUBqELZVU,"Python Tutorial : Expected value, mean, and variance",2020-03-12T11:12:30Z,3960,19
vlCIv2A0nt0,Python Tutorial : Probability mass and distribution functions,2020-03-12T11:07:56Z,3334,14
XYPNtZZvfMM,Python Tutorial : Let’s flip a coin in Python,2020-03-12T11:00:52Z,4637,22
UpX2l1MjrqE,Python Tutorial : Visualizing sound waves,2020-03-12T10:52:54Z,9388,65
mOCtt4hG2SY,Python Tutorial : Converting sound wave bytes to integers,2020-03-12T10:51:02Z,8863,100
QPLYTFgTQIg,Python Tutorial : Introduction to audio data in Python,2020-03-12T10:47:28Z,18870,270
dVQKIRayZdA,Python Tutorial : Risk with missing data in loan data,2020-03-12T10:36:58Z,170,1
6IqhHO4imz8,Python Tutorial : Outliers in Credit Data,2020-03-12T10:36:07Z,170,1
2__FH-9RcbU,Python Tutorial : Understanding credit risk,2020-03-12T10:34:42Z,4190,48
2UatqpORkkA,R Tutorial : Exploring raw data (part 2),2020-03-12T09:46:19Z,71,2
B0IWyRkl_qY,R Tutorial : Exploring raw data,2020-03-12T09:45:49Z,197,5
oF1M3GDmBoY,R Tutorial : Cleaning Data in R,2020-03-12T09:43:45Z,4604,24
xLaGfpM0noM,R Tutorial : Change of period and term structure,2020-03-12T09:24:41Z,94,1
r_DM3h0kDMM,R Tutorial : Actuarial equivalence,2020-03-12T09:21:17Z,210,5
zFNCII4Ajzw,R Tutorial : Valuation,2020-03-12T09:20:55Z,394,2
guE4pr7iQ98,R Tutorial : Cash flows and discounting,2020-03-12T09:12:13Z,1382,16
OoKoWFkluJo,R Tutorial : Exploring other kinds of risk factors,2020-03-11T14:16:12Z,112,0
dvb5qckay5o,R Tutorial : Aggregating log-returns,2020-03-11T14:12:10Z,4019,9
_qFzX19egn4,R Tutorial : Risk-factor returns,2020-03-11T14:11:20Z,308,0
UXnZa6M3OSs,R Tutorial : Quantitative Risk Management in R,2020-03-11T14:10:04Z,3031,30
q3uBm7585ew,SQL Tutorial: Creating schemas,2020-03-11T13:14:53Z,17283,113
HQprUhAO2A8,SQL Tutorial: Creating tables,2020-03-11T13:14:28Z,453,4
UGysG5lj744,SQL Tutorial: Creating PostgreSQL Databases,2020-03-11T13:09:59Z,1642,12
JF9E2MKgEvc,Python Tutorial: Arithmetic with Series & DataFrames,2020-03-11T03:00:07Z,680,5
